transaction_id,revenue_at_risk,risk_score,risk_level,root_cause,risk_factors,recommended_recovery_window
txn_ba358326,848.0,65,HIGH,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Customer has 3 previous failed payments"", ""Invoice is 26 days overdue"", ""Customer lifetime value is >= 100,000""]",1-3 days
txn_cc5cb1ad,47241.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 63 days overdue""]",1-3 days
txn_a04aa74c,29632.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 88 days overdue""]",1-3 days
txn_7f1af86a,9419.0,55,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Customer has 3 previous failed payments"", ""Invoice is 75 days overdue""]",1-3 days
txn_78d13d4e,39649.0,55,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 30 days overdue"", ""Customer lifetime value is >= 100,000""]",1-3 days
txn_ff4ae880,5518.0,30,MEDIUM,AUTHENTICATION_FAILURE,"[""Payment failed""]",1-4 hours
txn_f60384ea,26557.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_3b82b9c7,19904.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_f44607fc,7772.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_d0ca1484,13542.0,35,MEDIUM,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned"", ""Customer lifetime value is >= 100,000""]",30-60 minutes
txn_2cab4064,42984.0,40,MEDIUM,PAYMENT_METHOD_FAILURE,"[""Payment failed"", ""Customer has 3 previous failed payments""]",1-4 hours
txn_a6b41ffd,36517.0,55,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 44 days overdue"", ""Customer lifetime value is >= 100,000""]",1-3 days
txn_0129c972,34197.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_36ac743d,34795.0,35,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue""]",1-3 days
txn_14fe0ba2,21466.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 72 days overdue""]",1-3 days
txn_868ddd44,32153.0,40,MEDIUM,INSUFFICIENT_FUNDS,"[""Payment failed"", ""Customer has 3 previous failed payments""]",24-48 hours
txn_ad4d198e,4566.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Customer has 3 previous failed payments""]",1-3 days
txn_d494febf,3730.0,40,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,"[""Payment failed"", ""Customer lifetime value is >= 100,000""]",15-30 minutes
txn_f1eea6fd,10161.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 30 days overdue""]",1-3 days
txn_665d574d,40795.0,30,MEDIUM,TEMPORARY_PAYMENT_FAILURE,"[""Payment failed""]",15-30 minutes
txn_79807dd2,8379.0,30,MEDIUM,PAYMENT_METHOD_FAILURE,"[""Payment failed""]",1-4 hours
txn_159d9177,22005.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_4884065b,15712.0,35,MEDIUM,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned"", ""Customer has 3 previous failed payments""]",30-60 minutes
txn_f76597f7,22553.0,40,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,"[""Payment failed"", ""Customer has 3 previous failed payments""]",15-30 minutes
txn_3bd4eedb,20244.0,30,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,"[""Payment failed""]",15-30 minutes
txn_ec0c88e2,40130.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 68 days overdue""]",1-3 days
txn_e0d03048,42526.0,45,MEDIUM,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned"", ""Customer has 3 previous failed payments"", ""Customer lifetime value is >= 100,000""]",30-60 minutes
txn_904e0ee1,16713.0,45,MEDIUM,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned"", ""Customer has 4 previous failed payments"", ""Customer lifetime value is >= 100,000""]",30-60 minutes
txn_a1e71460,25811.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 56 days overdue""]",1-3 days
txn_cb0c64c8,45498.0,30,MEDIUM,TEMPORARY_PAYMENT_FAILURE,"[""Payment failed""]",15-30 minutes
txn_a1d1b5a5,17153.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 50 days overdue""]",1-3 days
txn_0ba63262,24049.0,30,MEDIUM,PAYMENT_METHOD_FAILURE,"[""Payment failed""]",1-4 hours
txn_2ddf05bf,6615.0,40,MEDIUM,AUTHENTICATION_FAILURE,"[""Payment failed"", ""Customer has 3 previous failed payments""]",1-4 hours
txn_269405de,37219.0,55,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Customer has 3 previous failed payments"", ""Invoice is 83 days overdue""]",1-3 days
txn_855e5782,17296.0,40,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,"[""Payment failed"", ""Customer has 4 previous failed payments""]",15-30 minutes
txn_109e87a1,36253.0,30,MEDIUM,INSUFFICIENT_FUNDS,"[""Payment failed""]",24-48 hours
txn_cd51cbc4,17373.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_17516591,24896.0,30,MEDIUM,INSUFFICIENT_FUNDS,"[""Payment failed""]",24-48 hours
txn_bf74ceeb,25422.0,65,HIGH,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Customer has 3 previous failed payments"", ""Invoice is 59 days overdue"", ""Customer lifetime value is >= 100,000""]",1-3 days
txn_c7406b3d,38151.0,50,MEDIUM,TEMPORARY_PAYMENT_FAILURE,"[""Payment failed"", ""Customer has 5 previous failed payments"", ""Customer lifetime value is >= 100,000""]",15-30 minutes
txn_424347ed,23076.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_907d04fd,29231.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_cc7a68f9,15524.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_3032337d,10155.0,35,MEDIUM,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned"", ""Customer has 3 previous failed payments""]",30-60 minutes
txn_8da4346f,15922.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 36 days overdue""]",1-3 days
txn_33989675,43525.0,55,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Customer has 3 previous failed payments"", ""Invoice is 81 days overdue""]",1-3 days
txn_23e013da,23831.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 42 days overdue""]",1-3 days
txn_31a217c6,46557.0,30,MEDIUM,AUTHENTICATION_FAILURE,"[""Payment failed""]",1-4 hours
txn_d487668e,34854.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_d6037fc9,26466.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 59 days overdue""]",1-3 days
txn_e900a137,37537.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 26 days overdue""]",1-3 days
txn_ca716d5f,17757.0,40,MEDIUM,TEMPORARY_PAYMENT_FAILURE,"[""Payment failed"", ""Customer has 3 previous failed payments""]",15-30 minutes
txn_fba9ba2f,25852.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 84 days overdue""]",1-3 days
txn_93586c42,13553.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 27 days overdue""]",1-3 days
txn_88900bab,45937.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 19 days overdue""]",1-3 days
txn_c9319198,41337.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 51 days overdue""]",1-3 days
txn_6b96e4c1,42026.0,30,MEDIUM,PAYMENT_METHOD_FAILURE,"[""Payment failed""]",1-4 hours
txn_ad556fc8,7430.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 54 days overdue""]",1-3 days
txn_f4fd47bb,30983.0,35,MEDIUM,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned"", ""Customer lifetime value is >= 100,000""]",30-60 minutes
txn_3809c5d3,46522.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_53161f5d,3245.0,65,HIGH,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Customer has 3 previous failed payments"", ""Invoice is 42 days overdue"", ""Customer lifetime value is >= 100,000""]",1-3 days
txn_5828cb5c,14530.0,50,MEDIUM,SUBSCRIPTION_PAYMENT_FAILURE,"[""Payment failed"", ""Customer has 5 previous failed payments"", ""Customer lifetime value is >= 100,000""]",24-48 hours
txn_dd0b61a4,23209.0,30,MEDIUM,AUTHENTICATION_FAILURE,"[""Payment failed""]",1-4 hours
txn_ed645078,6920.0,35,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue""]",1-3 days
txn_2d0e5081,37602.0,30,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,"[""Payment failed""]",15-30 minutes
txn_a615627a,49131.0,50,MEDIUM,PAYMENT_METHOD_FAILURE,"[""Payment failed"", ""Customer has 4 previous failed payments"", ""Customer lifetime value is >= 100,000""]",1-4 hours
txn_2599bf8b,17021.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_8d452057,37355.0,40,MEDIUM,OTHER_REVENUE_RISK,"[""Payment failed"", ""Customer has 3 previous failed payments""]",24 hours
txn_ff71c069,18233.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_9681ee05,21686.0,50,MEDIUM,AUTHENTICATION_FAILURE,"[""Payment failed"", ""Customer has 3 previous failed payments"", ""Customer lifetime value is >= 100,000""]",1-4 hours
txn_36eabeb9,44135.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_7cd1ab3f,14392.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 40 days overdue""]",1-3 days
txn_8e6157e8,46691.0,30,MEDIUM,TEMPORARY_PAYMENT_FAILURE,"[""Payment failed""]",15-30 minutes
txn_a6b0d14c,2846.0,40,MEDIUM,TEMPORARY_PAYMENT_FAILURE,"[""Payment failed"", ""Customer has 3 previous failed payments""]",15-30 minutes
txn_7912e35f,23722.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 73 days overdue""]",1-3 days
txn_b27ee333,6210.0,40,MEDIUM,AUTHENTICATION_FAILURE,"[""Payment failed"", ""Customer has 3 previous failed payments""]",1-4 hours
txn_d586c61f,16374.0,30,MEDIUM,INSUFFICIENT_FUNDS,"[""Payment failed""]",24-48 hours
txn_e0e269a3,12662.0,55,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 74 days overdue"", ""Customer lifetime value is >= 100,000""]",1-3 days
txn_17484bc7,16103.0,40,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,"[""Payment failed"", ""Customer has 3 previous failed payments""]",15-30 minutes
txn_0f20929c,30392.0,30,MEDIUM,OTHER_REVENUE_RISK,"[""Payment failed""]",24 hours
txn_50c67b39,20780.0,35,MEDIUM,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned"", ""Customer lifetime value is >= 100,000""]",30-60 minutes
txn_c2060b0c,5287.0,40,MEDIUM,AUTHENTICATION_FAILURE,"[""Payment failed"", ""Customer lifetime value is >= 100,000""]",1-4 hours
txn_0d5cb733,10137.0,30,MEDIUM,PAYMENT_METHOD_FAILURE,"[""Payment failed""]",1-4 hours
txn_197ccfce,46463.0,30,MEDIUM,INSUFFICIENT_FUNDS,"[""Payment failed""]",24-48 hours
txn_075215b8,7866.0,65,HIGH,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Customer has 5 previous failed payments"", ""Invoice is 61 days overdue"", ""Customer lifetime value is >= 100,000""]",1-3 days
txn_8a0185f0,38044.0,65,HIGH,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Customer has 3 previous failed payments"", ""Invoice is 48 days overdue"", ""Customer lifetime value is >= 100,000""]",1-3 days
txn_5576ca9a,3442.0,40,MEDIUM,AUTHENTICATION_FAILURE,"[""Payment failed"", ""Customer lifetime value is >= 100,000""]",1-4 hours
txn_aca2c312,37150.0,40,MEDIUM,PAYMENT_METHOD_FAILURE,"[""Payment failed"", ""Customer lifetime value is >= 100,000""]",1-4 hours
txn_348d9d3f,30945.0,65,HIGH,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Customer has 3 previous failed payments"", ""Invoice is 47 days overdue"", ""Customer lifetime value is >= 100,000""]",1-3 days
txn_695944a9,21973.0,40,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,"[""Payment failed"", ""Customer has 3 previous failed payments""]",15-30 minutes
txn_acdbab66,13940.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_171fa7cd,40247.0,55,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Customer has 3 previous failed payments"", ""Invoice is 30 days overdue""]",1-3 days
txn_dfd20518,414.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 68 days overdue""]",1-3 days
txn_b52ca9e4,36658.0,30,MEDIUM,PAYMENT_METHOD_FAILURE,"[""Payment failed""]",1-4 hours
txn_d0929686,6032.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 89 days overdue""]",1-3 days
txn_b7af9ab0,2713.0,55,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 20 days overdue"", ""Customer lifetime value is >= 100,000""]",1-3 days
txn_39d7b407,16619.0,40,MEDIUM,PAYMENT_METHOD_FAILURE,"[""Payment failed"", ""Customer has 3 previous failed payments""]",1-4 hours
txn_c5c3d198,47419.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 75 days overdue""]",1-3 days
txn_e520f173,21915.0,30,MEDIUM,OTHER_REVENUE_RISK,"[""Payment failed""]",24 hours
txn_490ae7b0,42735.0,35,MEDIUM,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned"", ""Customer has 3 previous failed payments""]",30-60 minutes
txn_cf194523,23178.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 54 days overdue""]",1-3 days
txn_baab1f75,10929.0,55,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 81 days overdue"", ""Customer lifetime value is >= 100,000""]",1-3 days
txn_436ba9f6,25084.0,30,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,"[""Payment failed""]",15-30 minutes
txn_6a6d3d69,44304.0,40,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,"[""Payment failed"", ""Customer lifetime value is >= 100,000""]",15-30 minutes
txn_315ad6d6,25110.0,55,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Customer has 3 previous failed payments"", ""Invoice is 67 days overdue""]",1-3 days
txn_4a7274be,22246.0,50,MEDIUM,AUTHENTICATION_FAILURE,"[""Payment failed"", ""Customer has 5 previous failed payments"", ""Customer lifetime value is >= 100,000""]",1-4 hours
txn_2123fbba,15013.0,50,MEDIUM,INSUFFICIENT_FUNDS,"[""Payment failed"", ""Customer has 5 previous failed payments"", ""Customer lifetime value is >= 100,000""]",24-48 hours
txn_97cf1a5e,26296.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 83 days overdue""]",1-3 days
txn_1c12bf53,37843.0,55,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 66 days overdue"", ""Customer lifetime value is >= 100,000""]",1-3 days
txn_a5cf50af,7765.0,30,MEDIUM,PAYMENT_METHOD_FAILURE,"[""Payment failed""]",1-4 hours
txn_9eaa7e16,43864.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 38 days overdue""]",1-3 days
txn_6583a19a,15828.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 89 days overdue""]",1-3 days
txn_ea844a90,18858.0,35,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue""]",1-3 days
txn_b53f3357,24149.0,30,MEDIUM,TEMPORARY_PAYMENT_FAILURE,"[""Payment failed""]",15-30 minutes
txn_c16bbb23,2745.0,45,MEDIUM,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned"", ""Customer has 3 previous failed payments"", ""Customer lifetime value is >= 100,000""]",30-60 minutes
txn_6c96def1,11144.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 37 days overdue""]",1-3 days
txn_a45e2bd6,1545.0,40,MEDIUM,TEMPORARY_PAYMENT_FAILURE,"[""Payment failed"", ""Customer has 4 previous failed payments""]",15-30 minutes
txn_9751e420,43052.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_9fe7f103,46483.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 27 days overdue""]",1-3 days
txn_5d46e65c,10440.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_47b9bca3,12695.0,30,MEDIUM,AUTHENTICATION_FAILURE,"[""Payment failed""]",1-4 hours
txn_d4798050,16419.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_dc61205e,42896.0,30,MEDIUM,PAYMENT_METHOD_FAILURE,"[""Payment failed""]",1-4 hours
txn_6d1c1590,33118.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Customer lifetime value is >= 100,000""]",1-3 days
txn_10d37b56,40211.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 49 days overdue""]",1-3 days
txn_ee4442c6,3984.0,40,MEDIUM,AUTHENTICATION_FAILURE,"[""Payment failed"", ""Customer has 4 previous failed payments""]",1-4 hours
txn_c4e56259,18079.0,55,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 84 days overdue"", ""Customer lifetime value is >= 100,000""]",1-3 days
txn_c944aebf,37855.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_926d9156,28173.0,35,MEDIUM,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned"", ""Customer lifetime value is >= 100,000""]",30-60 minutes
txn_8e0d755d,41709.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 25 days overdue""]",1-3 days
txn_80d30ee2,17021.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 23 days overdue""]",1-3 days
txn_82d14a84,38171.0,65,HIGH,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Customer has 3 previous failed payments"", ""Invoice is 42 days overdue"", ""Customer lifetime value is >= 100,000""]",1-3 days
txn_4810defc,17114.0,40,MEDIUM,PAYMENT_METHOD_FAILURE,"[""Payment failed"", ""Customer lifetime value is >= 100,000""]",1-4 hours
txn_b92c7a54,45668.0,30,MEDIUM,AUTHENTICATION_FAILURE,"[""Payment failed""]",1-4 hours
txn_0a1dfe15,45113.0,40,MEDIUM,TEMPORARY_PAYMENT_FAILURE,"[""Payment failed"", ""Customer has 3 previous failed payments""]",15-30 minutes
txn_80bfafec,29491.0,30,MEDIUM,TEMPORARY_PAYMENT_FAILURE,"[""Payment failed""]",15-30 minutes
txn_9a517dc7,41852.0,30,MEDIUM,INSUFFICIENT_FUNDS,"[""Payment failed""]",24-48 hours
txn_857cfbc7,4343.0,40,MEDIUM,TEMPORARY_PAYMENT_FAILURE,"[""Payment failed"", ""Customer has 3 previous failed payments""]",15-30 minutes
txn_be7fea09,11402.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_84b16050,36467.0,30,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,"[""Payment failed""]",15-30 minutes
txn_ea30aeef,42474.0,35,MEDIUM,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned"", ""Customer has 3 previous failed payments""]",30-60 minutes
txn_b5206515,32324.0,40,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,"[""Payment failed"", ""Customer has 3 previous failed payments""]",15-30 minutes
txn_1270d3c4,22402.0,55,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Customer has 3 previous failed payments"", ""Invoice is 51 days overdue""]",1-3 days
txn_9109a8d6,33512.0,45,MEDIUM,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned"", ""Customer has 3 previous failed payments"", ""Customer lifetime value is >= 100,000""]",30-60 minutes
txn_7e7794d7,14895.0,35,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue""]",1-3 days
txn_8ecd6a92,37767.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_b7effd73,26851.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 77 days overdue""]",1-3 days
txn_4e302201,8480.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 47 days overdue""]",1-3 days
txn_2cfbba19,42865.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 81 days overdue""]",1-3 days
txn_19623c53,29611.0,50,MEDIUM,OTHER_REVENUE_RISK,"[""Payment failed"", ""Customer has 4 previous failed payments"", ""Customer lifetime value is >= 100,000""]",24 hours
txn_fdfe4514,34583.0,55,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 72 days overdue"", ""Customer lifetime value is >= 100,000""]",1-3 days
txn_01baa697,44463.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 87 days overdue""]",1-3 days
txn_8fd250df,47988.0,30,MEDIUM,PAYMENT_METHOD_FAILURE,"[""Payment failed""]",1-4 hours
txn_881d416c,40410.0,30,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,"[""Payment failed""]",15-30 minutes
txn_5dd9defe,11093.0,30,MEDIUM,SUBSCRIPTION_PAYMENT_FAILURE,"[""Payment failed""]",24-48 hours
txn_c6c60b00,46450.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 85 days overdue""]",1-3 days
txn_79514513,46731.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_5fab6083,5859.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 71 days overdue""]",1-3 days
txn_32988f94,33029.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_3309cd06,33399.0,35,MEDIUM,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned"", ""Customer has 4 previous failed payments""]",30-60 minutes
txn_3b1a4293,12333.0,35,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue""]",1-3 days
txn_247c21aa,5468.0,30,MEDIUM,TEMPORARY_PAYMENT_FAILURE,"[""Payment failed""]",15-30 minutes
txn_3cfbf745,26646.0,35,MEDIUM,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned"", ""Customer has 3 previous failed payments""]",30-60 minutes
txn_f2d73f5d,1798.0,30,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,"[""Payment failed""]",15-30 minutes
txn_95ea8e52,23287.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 60 days overdue""]",1-3 days
txn_7a23087b,38970.0,45,MEDIUM,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned"", ""Customer has 4 previous failed payments"", ""Customer lifetime value is >= 100,000""]",30-60 minutes
txn_af3ab4dd,32373.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_9a63bc35,46442.0,55,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 21 days overdue"", ""Customer lifetime value is >= 100,000""]",1-3 days
txn_de1ab5b1,24387.0,35,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue""]",1-3 days
txn_e25c7c3d,4259.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_969d6d4b,44634.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_c192795a,15572.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_85a80979,29873.0,30,MEDIUM,AUTHENTICATION_FAILURE,"[""Payment failed""]",1-4 hours
txn_1bff14f1,22735.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 25 days overdue""]",1-3 days
txn_bd8aa3f7,29328.0,30,MEDIUM,TEMPORARY_PAYMENT_FAILURE,"[""Payment failed""]",15-30 minutes
txn_88c44bef,25677.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_9977dfb2,46703.0,30,MEDIUM,TEMPORARY_PAYMENT_FAILURE,"[""Payment failed""]",15-30 minutes
txn_bffc6582,18264.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_64aa1e13,48979.0,40,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,"[""Payment failed"", ""Customer lifetime value is >= 100,000""]",15-30 minutes
txn_f9d065f7,22829.0,45,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue"", ""Invoice is 17 days overdue""]",1-3 days
txn_44c57e3a,32474.0,30,MEDIUM,INSUFFICIENT_FUNDS,"[""Payment failed""]",24-48 hours
txn_fef4bfc0,46538.0,35,MEDIUM,OVERDUE_RECEIVABLE,"[""Invoice is overdue""]",1-3 days
txn_43cb2e5b,46753.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
txn_ca7e9f40,1097.0,25,LOW,CHECKOUT_ABANDONMENT,"[""Checkout was abandoned""]",30-60 minutes
